Time,Dev1/ai28,Dev1/ai30,Dev1/ai31
2025/11/6 14:25:12.002000,-0.35381871358792205,-0.6814841073388849,-0.23021406946859546
2025/11/6 14:25:12.012000,-0.3530896522329936,-0.6802352709651536,-0.22710672581730318
2025/11/6 14:25:12.022000,-0.35029735320652344,-0.6752031400911127,-0.22227620952088856
2025/11/6 14:25:12.032000,-0.345630921959051,-0.6666354695183723,-0.21599305908320732
2025/11/6 14:25:12.042000,-0.33933181153191394,-0.6548951872962316,-0.20856672978815105
2025/11/6 14:25:12.052000,-0.33167838584745857,-0.6404375014914223,-0.20032569040275838
2025/11/6 14:25:12.062000,-0.32297027428114644,-0.623782598780726,-0.19159919384502633
2025/11/6 14:25:12.072000,-0.313513365580927,-0.605485906182603,-0.18270158753749577
2025/11/6 14:25:12.082000,-0.30360547545490824,-0.5861073000871977,-0.17391885094633075
2025/11/6 14:25:12.092000,-0.2935224280944808,-0.5661804523192437,-0.16549654650743273
2025/11/6 14:25:12.102000,-0.28350496451371576,-0.5461842016937837,-0.15762913187063665
2025/11/6 14:25:12.112000,-0.27374786624146363,-0.5265187361904631,-0.15045188159158052
2025/11/6 14:25:12.122000,-0.26439307402345613,-0.5074895646390509,-0.14403742242451667
2025/11/6 14:25:12.132000,-0.25552800942195986,-0.48930127987571015,-0.13839841281758058
2025/11/6 14:25:12.142000,-0.24718900356963402,-0.4720610683844215,-0.13349621226143027
2025/11/6 14:25:12.152000,-0.2393683527883257,-0.4557895812407271,-0.12925331356416114
2025/11/6 14:25:12.162000,-0.23202274158156455,-0.44043530656015406,-0.12556606118128633
2025/11/6 14:25:12.172000,-0.2250809541924652,-0.42588875515651936,-0.12231454082831883
2025/11/6 14:25:12.182000,-0.21844979037634116,-0.41199439462699017,-0.11936828078538753
2025/11/6 14:25:12.192000,-0.21201835536269553,-0.3985603158784188,-0.11658849515428793
2025/11/6 14:25:12.202000,-0.2056617896138062,-0.3853669970369935,-0.11382893593577403
2025/11/6 14:25:12.212000,-0.19924567094755674,-0.3721767505406042,-0.11093754174868442
2025/11/6 14:25:12.222000,-0.19263191053162054,-0.35874490816618265,-0.1077603886145857
2025/11/6 14:25:12.232000,-0.1856865068058946,-0.3448333259120513,-0.10414878542473582
2025/11/6 14:25:12.242000,-0.17828920412357574,-0.3302264541563611,-0.0999698655662149
2025/11/6 14:25:12.252000,-0.17034449968433063,-0.31474923925899634,-0.09511999122677528
2025/11/6 14:25:12.262000,-0.1617922746007323,-0.2982842165505022,-0.08953839887586446
2025/11/6 14:25:12.272000,-0.15261538218381698,-0.2807837082299993,-0.0832170810733559
2025/11/6 14:25:12.282000,-0.14284213891825015,-0.26227402540416556,-0.07620384143035519
2025/11/6 14:25:12.292000,-0.13254380625231676,-0.24285180438456266,-0.06859861293014502
2025/11/6 14:25:12.302000,-0.12182894867466088,-0.22267526345767563,-0.06054574220554354
2025/11/6 14:25:12.312000,-0.11083631906938263,-0.2019528635466079,-0.052224659434299436
2025/11/6 14:25:12.322000,-0.09972612364232503,-0.1809293528205378,-0.04383888387728874
2025/11/6 14:25:12.332000,-0.0886682757589361,-0.15986748127895067,-0.03560159099005489
2025/11/6 14:25:12.342000,-0.07782710215278943,-0.13902486325930186,-0.027717047240506165
2025/11/6 14:25:12.352000,-0.0673442835381064,-0.11862859057190134,-0.02036019315505122
2025/11/6 14:25:12.362000,-0.05732349500745304,-0.09885240929602745,-0.013658730240326822
2025/11/6 14:25:12.372000,-0.04782000387915408,-0.07980096340494369,-0.007681680228039056
2025/11/6 14:25:12.382000,-0.03883698554678383,-0.061503617326321924,-0.0024363923179224756
2025/11/6 14:25:12.392000,-0.030328741147509497,-0.04391822593478212,0.0021260846505253284
2025/11/6 14:25:12.402000,-0.022209829429870043,-0.026943485843534676,0.006098870838851411
2025/11/6 14:25:12.412000,-0.01436819928690758,-0.010437046337405498,0.0096030819936046
2025/11/6 14:25:12.422000,-0.006679800010462422,0.005764323671068938,0.012770873291406026
2025/11/6 14:25:12.432000,0.0009777175424316997,0.021825876677691758,0.015730464558966428
2025/11/6 14:25:12.442000,0.008713723247803395,0.03789931427722326,0.018594571654978687
2025/11/6 14:25:12.452000,0.016616260798985927,0.054111068361608616,0.0214523876516739
2025/11/6 14:25:12.462000,0.02474648783128819,0.07055422104105635,0.024364618379352
2025/11/6 14:25:12.472000,0.033135541760737075,0.08728362261800715,0.02736101250910039
2025/11/6 14:25:12.482000,0.0417836372642173,0.10431395394191578,0.03044017488609052
2025/11/6 14:25:12.492000,0.05066158089654227,0.12162096066620798,0.03357200615626166
2025/11/6 14:25:12.502000,0.05971500561992693,0.13914631129368926,0.036703268036394565
2025/11/6 14:25:12.512000,0.06887120746351849,0.1568060306508008,0.03976613475666779
2025/11/6 14:25:12.522000,0.07804793605983096,0.17450169348700295,0.042688749836708784
2025/11/6 14:25:12.532000,0.08716337364972926,0.1921332925825585,0.045406596563805746
2025/11/6 14:25:12.542000,0.09614657374107272,0.20961274030917743,0.04787366456365172
2025/11/6 14:25:12.552000,0.10494723702707143,0.22687659575638275,0.050072103206166396
2025/11/6 14:25:12.562000,0.11354314990109016,0.24389603521898984,0.052018465452480456
2025/11/6 14:25:12.572000,0.12194373502526612,0.2606821915400499,0.053764759055186406
2025/11/6 14:25:12.582000,0.1301891068215093,0.2772859554694318,0.055393617481284796
2025/11/6 14:25:12.592000,0.13834520953587548,0.29379267205289006,0.05700843416709667
2025/11/6 14:25:12.602000,0.14649658527620835,0.310313540508389,0.058720776013847065
