Time,Dev1/ai28,Dev1/ai30,Dev1/ai31
2025/11/3 22:15:16.982000,-1.558031073544492,-0.2671867055402144,-0.5331759257991293
2025/11/3 22:15:16.992000,-1.6275089357279253,-0.2668474118460362,-0.5544736264672103
2025/11/3 22:15:17.002000,-1.6975713686564262,-0.26409957532647654,-0.5748484920586208
2025/11/3 22:15:17.012000,-1.768872492610853,-0.2588297785416329,-0.5944352499164656
2025/11/3 22:15:17.022000,-1.8420961611435698,-0.2510352737568473,-0.6134279008987678
2025/11/3 22:15:17.032000,-1.9178892948125332,-0.2408406338986966,-0.6320707999228183
2025/11/3 22:15:17.042000,-1.9967828145624051,-0.22850781068641224,-0.6506435129484318
2025/11/3 22:15:17.052000,-2.0791037529287104,-0.21443677348533585,-0.6694378668827508
2025/11/3 22:15:17.062000,-2.1648839680707495,-0.19915432169262637,-0.6887263235134045
2025/11/3 22:15:17.072000,-2.2537733116535392,-0.1832899161950654,-0.7087224627613735
2025/11/3 22:15:17.082000,-2.3449680011878766,-0.1675396881555402,-0.729537195193259
2025/11/3 22:15:17.092000,-2.43716704770661,-0.152622264434644,-0.751137273362068
2025/11/3 22:15:17.102000,-2.5285692677324034,-0.13923137227066062,-0.7733140288258791
2025/11/3 22:15:17.112000,-2.616919952093667,-0.1279898122995773,-0.795669146973625
2025/11/3 22:15:17.122000,-2.699610358386855,-0.11940801092371522,-0.8176213818538849
2025/11/3 22:15:17.132000,-2.77382622912553,-0.11384911589923252,-0.8384347978982154
2025/11/3 22:15:17.142000,-2.8367345220906177,-0.11150192852250784,-0.857266080792439
2025/11/3 22:15:17.152000,-2.8856910469841734,-0.11236261801720504,-0.8732255861650589
2025/11/3 22:15:17.162000,-2.9184468510284836,-0.116226230198468,-0.8854445439198764
2025/11/3 22:15:17.172000,-2.933329711844313,-0.12268999711733342,-0.8931404779649963
2025/11/3 22:15:17.182000,-2.9293798788806327,-0.13117183378641295,-0.8956747719830287
2025/11/3 22:15:17.192000,-2.9064256281508065,-0.14094730316886706,-0.8925989771272982
2025/11/3 22:15:17.202000,-2.8650927086578246,-0.15120554861378377,-0.883688276256188
2025/11/3 22:15:17.212000,-2.8067503379037784,-0.16112013628232402,-0.8689611189108266
2025/11/3 22:15:17.222000,-2.733403085223338,-0.16992647081833878,-0.8486840104716893
2025/11/3 22:15:17.232000,-2.6475419386486228,-0.17699501178909127,-0.8233604317451597
2025/11/3 22:15:17.242000,-2.551969758977207,-0.18188964190110735,-0.7937034790968549
2025/11/3 22:15:17.252000,-2.4496173535078856,-0.1844034313995433,-0.7605936232909625
2025/11/3 22:15:17.262000,-2.343366839334604,-0.18456902386605778,-0.7250257762307761
2025/11/3 22:15:17.272000,-2.235897578274651,-0.18264568188910557,-0.6880518994242188
2025/11/3 22:15:17.282000,-2.129565233840307,-0.179087063463359,-0.6507246188786815
2025/11/3 22:15:17.292000,-2.026317322286035,-0.17449300212009966,-0.6140440496783435
2025/11/3 22:15:17.302000,-1.9276426093078896,-0.16954781693344767,-0.5789073306229122
2025/11/3 22:15:17.312000,-1.834549686553319,-0.164949347015781,-0.5460607559284636
2025/11/3 22:15:17.322000,-1.7475713902859502,-0.16133618807578642,-0.5160572977721452
2025/11/3 22:15:17.332000,-1.6667934541592162,-0.15922273383425445,-0.4892250395680753
2025/11/3 22:15:17.342000,-1.591905800855537,-0.15895081055475213,-0.46565246227247536
2025/11/3 22:15:17.352000,-1.5222732890350137,-0.16066345429495943,-0.4451944846957878
2025/11/3 22:15:17.362000,-1.4570207390863847,-0.1643023393626124,-0.4274997199130137
2025/11/3 22:15:17.372000,-1.3951252363303372,-0.1696264767432778,-0.412055502174848
2025/11/3 22:15:17.382000,-1.335507015669417,-0.17624626358821072,-0.3982434703572624
2025/11/3 22:15:17.392000,-1.2771095817017448,-0.18366474538673838,-0.385396245804305
2025/11/3 22:15:17.402000,-1.2189620615580876,-0.1913188958217682,-0.37284701140548737
2025/11/3 22:15:17.412000,-1.1602224524622584,-0.19861802428188202,-0.35996871795294494
2025/11/3 22:15:17.422000,-1.1002062654599443,-0.20498101461894436,-0.34620504323271195
2025/11/3 22:15:17.432000,-1.0384068569375255,-0.20987506806431266,-0.33109711486057014
2025/11/3 22:15:17.442000,-0.9745105573754878,-0.21285527315459563,-0.31430750713810296
2025/11/3 22:15:17.452000,-0.9084049017953806,-0.213599916670296,-0.2956390774749975
2025/11/3 22:15:17.462000,-0.8401759680553373,-0.21193486672722361,-0.275044429334113
2025/11/3 22:15:17.472000,-0.770092117730306,-0.20784249212002104,-0.25262312338278026
2025/11/3 22:15:17.482000,-0.6985742765640505,-0.20145422951314895,-0.2286063913905223
2025/11/3 22:15:17.492000,-0.6261552992989997,-0.19302889148681368,-0.2033312282789823
2025/11/3 22:15:17.502000,-0.5534327173577502,-0.18292081518537895,-0.177207155305235
2025/11/3 22:15:17.512000,-0.4810204501393933,-0.17154328055118562,-0.15067995755859354
2025/11/3 22:15:17.522000,-0.40950521867976897,-0.15933283053422453,-0.12419693836226298
2025/11/3 22:15:17.532000,-0.33941178632821356,-0.14671866042367476,-0.09817721979273442
2025/11/3 22:15:17.542000,-0.2711783671005974,-0.13409867265395903,-0.07298871663611584
2025/11/3 22:15:17.552000,-0.20514108581936474,-0.12182152512223432,-0.04893161515548705
2025/11/3 22:15:17.562000,-0.14152539339564063,-0.11017312600505846,-0.02622730576205745
2025/11/3 22:15:17.572000,-0.08044290625529738,-0.09936662522946849,-0.005011951886107369
