Time,Dev1/ai28,Dev1/ai30,Dev1/ai31
2025/11/6 13:35:35.522000,-0.1875191546477213,-0.0837341834482786,-0.13701203897223369
2025/11/6 13:35:35.532000,-0.18317518093008467,-0.08234812528021368,-0.13291396872340172
2025/11/6 13:35:35.542000,-0.17665089318531246,-0.07872568422971837,-0.12552642473977876
2025/11/6 13:35:35.552000,-0.16820601789078982,-0.07311563485104111,-0.11522112452429796
2025/11/6 13:35:35.562000,-0.15828182464163365,-0.06596184058571597,-0.10264753165578606
2025/11/6 13:35:35.572000,-0.1474520597442156,-0.05785096746772006,-0.08865998823203312
2025/11/6 13:35:35.582000,-0.1363536137632605,-0.049439315700339825,-0.07421387102994083
2025/11/6 13:35:35.592000,-0.12561078939336345,-0.04137317863632961,-0.06025151105559405
2025/11/6 13:35:35.602000,-0.11576707303345402,-0.03421707697826115,-0.04759887154145016
2025/11/6 13:35:35.612000,-0.10723447654374807,-0.02840031826149686,-0.03688839574418472
2025/11/6 13:35:35.622000,-0.10026533076462252,-0.024187041271935272,-0.028515635070382586
2025/11/6 13:35:35.632000,-0.0949465623343484,-0.02166980662412593,-0.022629744818675496
2025/11/6 13:35:35.642000,-0.09121254795054223,-0.020782572825402523,-0.01915175111206291
2025/11/6 13:35:35.652000,-0.08887015640979401,-0.021326326975965093,-0.017810748603853996
2025/11/6 13:35:35.662000,-0.08762929764172978,-0.02300051573983375,-0.01818804123615478
2025/11/6 13:35:35.672000,-0.08713410331902727,-0.025435419934125292,-0.01976225324355302
2025/11/6 13:35:35.682000,-0.08699240943232567,-0.028223143307001763,-0.021952306991043835
2025/11/6 13:35:35.692000,-0.08680305957783252,-0.03094657888594521,-0.024157787025319788
2025/11/6 13:35:35.702000,-0.08618131110521143,-0.033206439433463575,-0.025797245031435267
2025/11/6 13:35:35.712000,-0.08478281155311296,-0.03464677285446527,-0.02634526370813456
2025/11/6 13:35:35.722000,-0.0823265693274906,-0.03497947702803156,-0.025368944408169752
2025/11/6 13:35:35.732000,-0.07861661916131257,-0.03400750129795027,-0.022563134638061894
2025/11/6 13:35:35.742000,-0.07356029576548384,-0.031644353743615794,-0.017780726356158516
2025/11/6 13:35:35.752000,-0.06717921474664557,-0.02792556737246976,-0.011051525541717011
2025/11/6 13:35:35.762000,-0.059609106651485555,-0.023007973123402914,-0.0025833909974268543
2025/11/6 13:35:35.772000,-0.051086918835549056,-0.017155176204179334,0.007257078192548352
2025/11/6 13:35:35.782000,-0.04192639152787703,-0.010710579104782514,0.017982714266287725
2025/11/6 13:35:35.792000,-0.03248512238593104,-0.004061147776789287,0.02903829242936032
2025/11/6 13:35:35.802000,-0.02312691761305874,0.0024039606161417315,0.03986122825440892
2025/11/6 13:35:35.812000,-0.01418354894078011,0.00833520775356017,0.04994328904949095
2025/11/6 13:35:35.822000,-0.005920281541024308,0.013459830430909092,0.05888558890847608
2025/11/6 13:35:35.832000,0.001490275816668274,0.017609250534296572,0.06643923415841749
2025/11/6 13:35:35.842000,0.007981816885653359,0.02073240836771889,0.07252521135850949
2025/11/6 13:35:35.852000,0.013592815890854038,0.02289247805143524,0.07722984174340979
2025/11/6 13:35:35.862000,0.018449742576199912,0.02424702706678289,0.0807760562335193
2025/11/6 13:35:35.872000,0.022737826046667964,0.025014605835122217,0.08347510065580747
2025/11/6 13:35:35.882000,0.026664664278637673,0.025433488007940652,0.08566721161203848
2025/11/6 13:35:35.892000,0.03042337049853283,0.025720065287089977,0.08766219469031747
2025/11/6 13:35:35.902000,0.03416182956035252,0.026034452643288908,0.08969067868704636
2025/11/6 13:35:35.912000,0.03796318949841382,0.02645915382368913,0.09187421604624685
2025/11/6 13:35:35.922000,0.04184045181906537,0.026993877070819572,0.09421841240050126
2025/11/6 13:35:35.932000,0.045745216083317386,0.027566399244703332,0.09662872533166905
2025/11/6 13:35:35.942000,0.04958771497766168,0.028056270912104886,0.0989441945358905
2025/11/6 13:35:35.952000,0.05326328885816145,0.02832598933240499,0.10098139176758986
2025/11/6 13:35:35.962000,0.056679889018031115,0.028253453832591424,0.10257985125345057
2025/11/6 13:35:35.972000,0.0597814474009446,0.027759634092124175,0.10364046535097864
2025/11/6 13:35:35.982000,0.06256270541412756,0.026826346712427507,0.10414967360170446
2025/11/6 13:35:35.992000,0.06507302388565273,0.025501429572630685,0.10418566183631384
2025/11/6 13:35:36.002000,0.06741006289701812,0.023892357546632548,0.10390819300442773
2025/11/6 13:35:36.012000,0.0697075337960339,0.022152762031873663,0.10353864345284702
2025/11/6 13:35:36.022000,0.07212199902574079,0.02046702624315455,0.10333780803612465
2025/11/6 13:35:36.032000,0.07482115237863451,0.019035589299857714,0.10358523833828263
2025/11/6 13:35:36.042000,0.07797263378134078,0.018060326058389697,0.10455902777116571
2025/11/6 13:35:36.052000,0.08173158268795255,0.017728579906574726,0.10651379927708178
2025/11/6 13:35:36.062000,0.08622730870254824,0.018196522538010518,0.1096577596450527
2025/11/6 13:35:36.072000,0.09155209273772347,0.019575079506462978,0.11413344139416094
2025/11/6 13:35:36.082000,0.09775552686428712,0.021922164529127985,0.12000742793138604
2025/11/6 13:35:36.092000,0.10484538136556165,0.025242702242290027,0.1272710291494749
2025/11/6 13:35:36.102000,0.1127926956659977,0.02949452086535581,0.13584903217800665
2025/11/6 13:35:36.112000,0.12153746115951114,0.034596465580133406,0.14561131277807599
2025/11/6 13:35:36.122000,0.13099269949113446,0.040436149846169445,0.15638372476067391
2025/11/6 13:35:36.132000,0.14104676396236404,0.04687671294028589,0.16795742678077663
