Time,Dev1/ai28,Dev1/ai30,Dev1/ai31
2025/11/6 17:26:01.152000,-0.08139863893494392,-0.11115779024054195,-0.16944701178902388
2025/11/6 17:26:01.162000,-0.07975469421496761,-0.11006627465043806,-0.17182141183382804
2025/11/6 17:26:01.172000,-0.07632001920386411,-0.10733161742966524,-0.17224954138374649
2025/11/6 17:26:01.182000,-0.07126577852958693,-0.10311462989802389,-0.17095598802199063
2025/11/6 17:26:01.192000,-0.06491681117093129,-0.09771058781061004,-0.1683239828523535
2025/11/6 17:26:01.202000,-0.05772653919737125,-0.09152626068446124,-0.16486463402050056
2025/11/6 17:26:01.212000,-0.050233710166570966,-0.08504090597399194,-0.16116766026499307
2025/11/6 17:26:01.222000,-0.04300452418830569,-0.07875459161845311,-0.15783755328662097
2025/11/6 17:26:01.232000,-0.03656639889847668,-0.07312955808713317,-0.15542179855152127
2025/11/6 17:26:01.242000,-0.03134235286786857,-0.0685326286798188,-0.15434055747563769
2025/11/6 17:26:01.252000,-0.027597111241083327,-0.06518849496639534,-0.154829479367258
2025/11/6 17:26:01.262000,-0.025405715404308693,-0.06315339754765315,-0.15690706209689487
2025/11/6 17:26:01.272000,-0.024651184523511227,-0.06231487692634641,-0.16037355217386684
2025/11/6 17:26:01.282000,-0.02505080808520721,-0.06241692095576279,-0.16484100617961217
2025/11/6 17:26:01.292000,-0.026204528056104848,-0.06310431687858564,-0.16978767361882685
2025/11/6 17:26:01.302000,-0.0276563495597153,-0.06397790608149334,-0.17462721141054993
2025/11/6 17:26:01.312000,-0.02895984040496291,-0.06465280339157253,-0.17878330971790846
2025/11/6 17:26:01.322000,-0.029738697438839945,-0.06481172339156782,-0.18176003459640855
2025/11/6 17:26:01.332000,-0.029732645404146885,-0.0642448733786315,-0.1831971646113555
2025/11/6 17:26:01.342000,-0.028820088287961454,-0.06286878605869206,-0.18290077305866925
2025/11/6 17:26:01.352000,-0.027013909439648653,-0.060720901777584935,-0.18084446743644456
2025/11/6 17:26:01.362000,-0.02443425343519401,-0.057933444825854274,-0.17714462097035977
2025/11/6 17:26:01.372000,-0.021268210480125838,-0.054695619990867916,-0.17201952172844048
2025/11/6 17:26:01.382000,-0.017728071948667767,-0.051214668539618424,-0.16574442164324787
2025/11/6 17:26:01.392000,-0.01401733734146915,-0.047684073759206136,-0.15861212915233613
2025/11/6 17:26:01.402000,-0.010309375564366507,-0.044263461261689674,-0.1509046604050448
2025/11/6 17:26:01.412000,-0.006739688095952823,-0.041071286881515956,-0.14287767617946046
2025/11/6 17:26:01.422000,-0.003409561393491578,-0.038188507858663456,-0.1347563025947277
2025/11/6 17:26:01.432000,-0.0003963968419053998,-0.03566896468265757,-0.12673824033486025
2025/11/6 17:26:01.442000,0.002235180654534874,-0.03355092071925658,-0.11899859309081862
2025/11/6 17:26:01.452000,0.004426247537867578,-0.03186514355270631,-0.11169177021258248
2025/11/6 17:26:01.462000,0.006122690503881811,-0.030637405884107682,-0.10494847719223155
2025/11/6 17:26:01.472000,0.007280368394008141,-0.029885410554751912,-0.09886810062796636
2025/11/6 17:26:01.482000,0.007874900862199663,-0.029611275534884407,-0.09350802587333373
2025/11/6 17:26:01.492000,0.007913396255840088,-0.029791801670835172,-0.08887259428797012
2025/11/6 17:26:01.502000,0.007443837540289544,-0.030370251609989407,-0.08490594064866963
2025/11/6 17:26:01.512000,0.006557142676707706,-0.03125417132570729,-0.08149358015491837
2025/11/6 17:26:01.522000,0.005378560714282887,-0.03232242839036592,-0.07847578821827617
2025/11/6 17:26:01.532000,0.004048860256007258,-0.03344123279488431,-0.07567176699748324
2025/11/6 17:26:01.542000,0.002699718930525452,-0.034485329952413823,-0.07290948159987254
2025/11/6 17:26:01.552000,0.00142982929662272,-0.03535870770904326,-0.07005398860896139
2025/11/6 17:26:01.562000,0.0002880675519296716,-0.036009365057313,-0.06702744112528591
2025/11/6 17:26:01.572000,-0.0007317335473635556,-0.03643422833329035,-0.06381598505652586
2025/11/6 17:26:01.582000,-0.0016825807647161684,-0.03667250754486473,-0.0604616919013925
2025/11/6 17:26:01.592000,-0.0026438582247422238,-0.036788277695641414,-0.05704088075318203
2025/11/6 17:26:01.602000,-0.0036927573962027838,-0.03684573420417914,-0.05363337930873657
2025/11/6 17:26:01.612000,-0.004874259985596985,-0.0368829527634259,-0.050289989596290274
2025/11/6 17:26:01.622000,-0.00617716534883217,-0.036890817348863014,-0.047006329324172924
2025/11/6 17:26:01.632000,-0.007521910855371572,-0.03680221193547939,-0.043709336552443356
2025/11/6 17:26:01.642000,-0.008762528659482682,-0.036493533992689065,-0.04025904685100268
2025/11/6 17:26:01.652000,-0.0097020181280012,-0.03579796514856293,-0.036464947841393314
2025/11/6 17:26:01.662000,-0.010118618945862634,-0.034528469223075064,-0.0321142600010107
2025/11/6 17:26:01.672000,-0.00979920537498058,-0.03250734601049443,-0.027008024475989156
2025/11/6 17:26:01.682000,-0.00857439904436963,-0.029597526916565586,-0.020998937599787104
2025/11/6 17:26:01.692000,-0.006348759475407473,-0.02572948849303569,-0.014023384479672774
2025/11/6 17:26:01.702000,-0.003120398362217336,-0.020918509548294772,-0.006121231048266451
2025/11/6 17:26:01.712000,0.0010124162979564533,-0.015270007019535847,0.0025593553958267456
2025/11/6 17:26:01.722000,0.0058569646622395055,-0.008973619271762767,0.011771131069768681
2025/11/6 17:26:01.732000,0.011141906890898778,-0.002288051981812811,0.021188345437906042
2025/11/6 17:26:01.742000,0.016540611967449825,0.004480915006740527,0.03043539389095251
2025/11/6 17:26:01.752000,0.021699064539658974,0.011006547178128101,0.03911994585693179
2025/11/6 17:26:01.762000,0.026265777538204027,0.016968890189311248,0.04686731772849162
2025/11/6 17:26:01.772000,0.029922539043297003,0.022082839914268404,0.05335447032852858
2025/11/6 17:26:01.782000,0.03241601349348111,0.026126450959566228,0.05834349533347072
2025/11/6 17:26:01.792000,0.03358935677437225,0.02896876863586506,0.06171373068838781
2025/11/6 17:26:01.802000,0.03340993455260888,0.0305937907773165,0.06348845647000556
2025/11/6 17:26:01.812000,0.03198624105260872,0.031114497566421595,0.06384897489957497
2025/11/6 17:26:01.822000,0.029567031932416832,0.030770859673398543,0.06312892483912069
2025/11/6 17:26:01.832000,0.02651913878166301,0.029908901137778887,0.06178559764611069
2025/11/6 17:26:01.842000,0.023285489094831857,0.0289423887215029,0.06035057459754256
2025/11/6 17:26:01.852000,0.020329287305932975,0.028302473005039408,0.0593666420655955
2025/11/6 17:26:01.862000,0.018073475507525694,0.02838317724587891,0.0593209897400786
2025/11/6 17:26:01.872000,0.016846416785539664,0.02949219569415895,0.060586288614470685
2025/11/6 17:26:01.882000,0.01684430320708097,0.03181627193175507,0.06338056996345431
2025/11/6 17:26:01.892000,0.018117437941828518,0.03540772814790705,0.06775322962426744
2025/11/6 17:26:01.902000,0.020582235213238875,0.040194131332293104,0.0735989203356181
2025/11/6 17:26:01.912000,0.024055248445004507,0.04600809893504687,0.08069533242993898
2025/11/6 17:26:01.922000,0.028301030689808382,0.052630109299169114,0.0887561821652939
2025/11/6 17:26:01.932000,0.03308303970710613,0.05983479155112781,0.09748802180605265
2025/11/6 17:26:01.942000,0.0382068154171431,0.067431109978204,0.10663945709689893
2025/11/6 17:26:01.952000,0.04354729011589398,0.07528904370333855,0.11603401410930769
2025/11/6 17:26:01.962000,0.049056776637917965,0.08334931934551104,0.12558268869026645
2025/11/6 17:26:01.972000,0.05475576616493261,0.09161761823704628,0.13527800497591036
2025/11/6 17:26:01.982000,0.060712864233316566,0.10014849400197645,0.1451758132717592
2025/11/6 17:26:01.992000,0.06702067107193888,0.10902482166116512,0.15537156678131248
2025/11/6 17:26:02.002000,0.07377150305434244,0.11833610917511783,0.16597476992629356
2025/11/6 17:26:02.012000,0.08103383174375645,0.12815636411427522,0.17708222421152098
2025/11/6 17:26:02.022000,0.08882979623827414,0.1385218572903434,0.18875041342078058
2025/11/6 17:26:02.032000,0.09711558681969645,0.14941060493748326,0.20096923100564246
2025/11/6 17:26:02.042000,0.10576770874119212,0.16072662281813976,0.2136408320549349
2025/11/6 17:26:02.052000,0.11457753041326946,0.17229144282877296,0.2265669318868332
2025/11/6 17:26:02.062000,0.12325434433536864,0.18384328513353543,0.23944560165458972
2025/11/6 17:26:02.072000,0.1314353859843349,0.1950426113878413,0.25187666734067726
2025/11/6 17:26:02.082000,0.1387015660193991,0.20548320438544,0.2633750902789198
2025/11/6 17:26:02.092000,0.14459943067255943,0.21470973629999568,0.27339350753189406
2025/11/6 17:26:02.102000,0.14867077143632412,0.2222437016015002,0.2813558866941649
2025/11/6 17:26:02.112000,0.15049018684198023,0.2276184669706548,0.28670269026638706
2025/11/6 17:26:02.122000,0.14970875892868118,0.23042204005735634,0.28894520526571943
2025/11/6 17:26:02.132000,0.14610040543097036,0.23034448139451247,0.2877246022810447
2025/11/6 17:26:02.142000,0.1396065491150147,0.22722576280231344,0.28287007024686817
2025/11/6 17:26:02.152000,0.13037318756746585,0.22109804742181471,0.27444855280239533
2025/11/6 17:26:02.162000,0.11877200975939428,0.2122137109365959,0.2627958933934319
2025/11/6 17:26:02.172000,0.10539634024442002,0.20104941110694263,0.24851832390375528
2025/11/6 17:26:02.182000,0.09102609566909825,0.1882797566882941,0.2324572507468472
2025/11/6 17:26:02.192000,0.07656297920363553,0.1747209679987507,0.21561848331738998
2025/11/6 17:26:02.202000,0.06294406744670678,0.16125173221916267,0.19907512999443533
2025/11/6 17:26:02.212000,0.05104582167066274,0.1487224415065299,0.18385795194447208
2025/11/6 17:26:02.222000,0.04159146527984414,0.13786522392613643,0.17084803068131194
2025/11/6 17:26:02.232000,0.03507389199875843,0.12921675397391386,0.16068562526884356
2025/11/6 17:26:02.242000,0.03170410232682708,0.12306395117527247,0.15370657309212976
2025/11/6 17:26:02.252000,0.031391327846250316,0.11941906094490629,0.14991338144012756
2025/11/6 17:26:02.262000,0.033756215831216796,0.11802598555033206,0.1489830170542431
2025/11/6 17:26:02.272000,0.03817438515678073,0.11839574783088014,0.15030898911493806
2025/11/6 17:26:02.282000,0.04384522839995442,0.11986653753467902,0.15307255616515347
2025/11/6 17:26:02.292000,0.04987897362517968,0.12168191605075285,0.1563356967432955
2025/11/6 17:26:02.302000,0.05539213927771869,0.12307791221858355,0.1591451885936339
2025/11/6 17:26:02.312000,0.0595984575204459,0.12336677546239616,0.1606336487949308
2025/11/6 17:26:02.322000,0.061882236528396195,0.1220050921221758,0.16010309096800557
2025/11/6 17:26:02.332000,0.06184557226246834,0.11863826360136664,0.15708120753321342
2025/11/6 17:26:02.342000,0.05932768333652816,0.1131198209877472,0.15134792518388962
2025/11/6 17:26:02.352000,0.05440015238468843,0.10550906328419085,0.14293573207237276
2025/11/6 17:26:02.362000,0.04734389159415553,0.09605217711192027,0.13210951881059319
2025/11/6 17:26:02.372000,0.03861289221344222,0.08515117553396068,0.11933094913713216
2025/11/6 17:26:02.382000,0.028788625761025144,0.0733239641422353,0.10521126709780171
2025/11/6 17:26:02.392000,0.018528822542863588,0.06115887096466477,0.09045656683026992
2025/11/6 17:26:02.402000,0.008514171430055506,0.04926689947036178,0.07580960287329763
