material,location,mean_0,mav_0,std_0,min_0,max_0,zero_crossing_rate_0,slope_sign_changes_0,peak_frequency_0,spectral_energy_0
FEP,bottom,-0.04371203494623095,0.42979708959646984,0.49395812990481636,-0.8501274077736898,0.8026084657520921,0.012121212121212121,0.006060606060606061,0.6024096385542168,3361.758067118013
FEP,bottom,0.04283918512938396,0.4516769325302465,0.5196176932711746,-0.8169267641825995,0.9145233286107006,0.012048192771084338,0.006024096385542169,0.5988023952095809,3765.050518878984
FEP,bottom,0.033707439725553005,0.4339463222307624,0.5066468480033509,-0.8466671579564633,0.8862339048454642,0.012195121951219513,0.006097560975609756,0.606060606060606,3494.206626704936
FEP,bottom,0.017869018763468858,0.4523123520211133,0.5278526215111268,-0.8460121066976805,0.8950823659131151,0.011976047904191617,0.005988023952095809,0.5952380952380952,3932.003837257727
FEP,bottom,0.030855423709055183,0.45116120998568304,0.5238131924335235,-0.838834092857696,0.9038499909538584,0.012195121951219513,0.006097560975609756,0.606060606060606,3735.0012969737277
FEP,bottom,0.04848410895974576,0.4582264689603369,0.5339914323851391,-0.845411933641858,0.927414735508764,0.012121212121212121,0.006060606060606061,0.6024096385542168,3928.7532830343152
FEP,bottom,0.03778838492468589,0.4570307013083133,0.5276394979617514,-0.83978496716655,0.9132762923029868,0.012048192771084338,0.006024096385542169,0.5988023952095809,3882.196766421189
FEP,bottom,0.045435158713708214,0.4494066227795729,0.525687541787132,-0.8403167491381667,0.9477091472525596,0.012195121951219513,0.006097560975609756,0.606060606060606,3761.7788680215644
FEP,bottom,0.029515605629106254,0.45547255510580653,0.5289767230086354,-0.8464060236566184,0.9221589372743032,0.012048192771084338,0.006024096385542169,0.5988023952095809,3901.8994200609495
FEP,bottom,-0.0080505884771433,0.4507898693675947,0.521976439769653,-0.9249319375205493,0.874560927513745,0.012121212121212121,0.006060606060606061,0.6024096385542168,3753.9449713773924
FEP,bottom,-0.007797580323882208,0.460894770257876,0.5323244955750022,-0.9193132101486564,0.88103967098795,0.012121212121212121,0.006060606060606061,0.6024096385542168,3904.262924091828
FEP,bottom,-0.031176273588009853,0.43091345547675053,0.4965235167569763,-0.8623488715753296,0.7934624131270395,0.012121212121212121,0.006060606060606061,0.6024096385542168,3396.7675038406546
FEP,bottom,-0.003194217142528264,0.4576719475874932,0.5272769772931893,-0.8987959808709947,0.8649631346344435,0.012121212121212121,0.006060606060606061,0.6024096385542168,3830.573428820142
FEP,bottom,-0.005758293253748774,0.46065907167791414,0.5360037977708852,-0.900061711442569,0.9003801674632235,0.012121212121212121,0.006060606060606061,0.6024096385542168,3958.420356274496
FEP,bottom,-0.015498556993982584,0.4596946971747583,0.5339089877117943,-0.923140395293328,0.8905475135783456,0.012048192771084338,0.006024096385542169,0.5988023952095809,3975.002536434712
FEP,bottom,-0.03012313079651843,0.46905819065804655,0.5377864623367423,-0.956384208095676,0.859704218359538,0.012121212121212121,0.006060606060606061,0.6024096385542168,3984.794168134272
FEP,bottom,-0.03246940826908283,0.46538541922338916,0.5350807757883229,-0.9578867465455646,0.8487028604236666,0.012048192771084338,0.006024096385542169,0.5988023952095809,3992.469827922956
FEP,bottom,-0.025421569574608855,0.46384297768239374,0.5370025872711875,-0.9394520045306912,0.8830448196805658,0.012195121951219513,0.006097560975609756,0.606060606060606,3925.4608380431123
FEP,bottom,-0.020960364338407405,0.462078592207048,0.5365912479995628,-0.9370229459123748,0.8505133155293884,0.012195121951219513,0.006097560975609756,0.606060606060606,3919.4494041371777
FEP,bottom,-0.029087553527791455,0.46784552914605526,0.5418826445790206,-0.9291489574730848,0.8739052042414257,0.012048192771084338,0.006024096385542169,0.5988023952095809,4094.6183645158208
FEP,bottom,-0.02061863735225669,0.4261055817567639,0.49652289563434243,-0.864833813009955,0.8293220288073628,0.012121212121212121,0.006060606060606061,0.6024096385542168,3396.7588891442992
FEP,bottom,-0.0005998181121405174,0.43090054987497994,0.4972801006305615,-0.827277279102279,0.8537839336169752,0.012121212121212121,0.006060606060606061,0.6024096385542168,3407.126987157332
FEP,bottom,0.008312498700195965,0.4308629348521682,0.4971111900005755,-0.8005661549801525,0.8583529816392487,0.012195121951219513,0.006097560975609756,0.606060606060606,3363.9146732338186
FEP,bottom,0.027795747700231348,0.4281758498703498,0.49666801121499576,-0.8243804159514877,0.8866727685396467,0.012121212121212121,0.006060606060606061,0.6024096385542168,3398.7447407348554
FEP,bottom,-0.002150338763452159,0.4363369800964676,0.5036992586960044,-0.8262747126812857,0.836667705804818,0.011976047904191617,0.005988023952095809,0.5952380952380952,3580.3968663496244
FEP,bottom,0.019844512220718733,0.43218231760150333,0.5015249956504321,-0.8114407250309701,0.8721500824327979,0.012121212121212121,0.006060606060606061,0.6024096385542168,3465.5433652058978
FEP,bottom,0.17220969770251837,0.3612611566039627,0.39157490948166573,-0.5551113071155337,0.860058141516127,0.012121212121212121,0.006060606060606061,0.6024096385542168,2112.590473851984
FEP,bottom,-0.02928161011061222,0.37240916156950965,0.4277723969192573,-0.7447407324611061,0.6909427331706964,0.012048192771084338,0.006024096385542169,0.5988023952095809,2551.6932280167366
FEP,bottom,-0.03382763315633664,0.3729176951808737,0.4297286899699292,-0.7388165574758015,0.6992419689833692,0.011976047904191617,0.005988023952095809,0.5952380952380952,2606.0170696672412
FEP,bottom,-0.005364186275660025,0.37078827077667814,0.4283291006315698,-0.7361681472731041,0.6846265399858174,0.012345679012345678,0.006172839506172839,0.6134969325153374,2437.2516651704564
FEP,bottom,-0.016279283123921004,0.38285555313054603,0.44266097041466834,-0.7967724991243779,0.7297091767185625,0.012121212121212121,0.006060606060606061,0.6024096385542168,2699.7812423632877
FEP,bottom,-0.023288814599448246,0.3835800876577592,0.44608327658505,-0.7912884525925173,0.7208171958263376,0.012048192771084338,0.006024096385542169,0.5988023952095809,2774.8200940084466
FEP,bottom,-0.0038416443498476677,0.37943519333333603,0.43789956032520705,-0.763962416387552,0.7161436563468282,0.012121212121212121,0.006060606060606061,0.6024096385542168,2642.0140746004035
FEP,bottom,0.013411552323269705,0.3764801956583086,0.4372936497955741,-0.7329249590045039,0.7566350046493946,0.012048192771084338,0.006024096385542169,0.5988023952095809,2666.5472777650693
FEP,bottom,0.009143324277383206,0.3790408193617717,0.4391944623551587,-0.7369485358489392,0.7524599005300028,0.012121212121212121,0.006060606060606061,0.6024096385542168,2657.6628815663457
FEP,bottom,0.019622717665542907,0.3865260297167665,0.44718448546799106,-0.7357085502255476,0.7824354470045277,0.012195121951219513,0.006097560975609756,0.606060606060606,2722.1455855390395
FEP,bottom,0.014278647516473722,0.3831193016943968,0.4401085650047318,-0.7357579856975983,0.7340117982507032,0.012121212121212121,0.006060606060606061,0.6024096385542168,2668.73722730348
FEP,bottom,0.06543229777326011,0.34948283391246254,0.40195767295018453,-0.6466671863351788,0.7317773321374498,0.012121212121212121,0.006060606060606061,0.6024096385542168,2226.1100863478678
FEP,bottom,0.020863732245970063,0.3804345900205003,0.44311681998484304,-0.7373523953862826,0.7611976327579277,0.011976047904191617,0.005988023952095809,0.5952380952380952,2770.926604975504
FEP,bottom,0.039268221496400045,0.38668926197135084,0.44799372157953554,-0.7220409800498084,0.8101584375954388,0.012269938650306749,0.006134969325153374,0.6097560975609756,2698.991718090463
FEP,bottom,0.029451222119507896,0.39108327719665664,0.45151895284422944,-0.7450746821868393,0.7396696712693498,0.012048192771084338,0.006024096385542169,0.5988023952095809,2842.856357140539
FEP,bottom,0.06312623777891918,0.39461850478498217,0.45637998183934975,-0.7460996493652973,0.8223698903515055,0.012121212121212121,0.006060606060606061,0.6024096385542168,2869.7183923810335
FEP,bottom,0.07323169715564705,0.39536494724967,0.45524137708009255,-0.6866201941447216,0.8306060298013392,0.012195121951219513,0.006097560975609756,0.606060606060606,2821.1186340111667
FEP,bottom,0.06122438616792555,0.3951216780870245,0.46075809512478955,-0.7020347511465429,0.8549475947639316,0.011976047904191617,0.005988023952095809,0.5952380952380952,2995.949664405498
FEP,bottom,0.05987367006424315,0.3964889863558857,0.45672561989171545,-0.7145252540922835,0.7956365012442719,0.012048192771084338,0.006024096385542169,0.5988023952095809,2908.7988809180715
FEP,bottom,0.06320881301761884,0.39139636931889693,0.4535747767817431,-0.7109782063468776,0.8246183167742607,0.012195121951219513,0.006097560975609756,0.606060606060606,2800.5006885801295
FEP,bottom,0.05690235510497318,0.4046889621225601,0.4640347072436955,-0.7380461061310838,0.8298190193404196,0.012195121951219513,0.006097560975609756,0.606060606060606,2931.155252182778
FEP,bottom,0.04392742682226904,0.39244298657778715,0.45857106032909456,-0.7515586632756954,0.8316015071347385,0.012048192771084338,0.006024096385542169,0.5988023952095809,2932.352891534793
FEP,bottom,-0.03475449187358388,0.3586105355443189,0.41168797475352376,-0.737267779825155,0.6463272504853957,0.012121212121212121,0.006060606060606061,0.6024096385542168,2335.190749435181
FEP,bottom,0.042751892846963575,0.4068508463716439,0.47147932154605765,-0.7518366433686019,0.8114215647071547,0.012048192771084338,0.006024096385542169,0.5988023952095809,3099.761261376604
FEP,bottom,0.033781099065459015,0.39978411465570346,0.4614051853096771,-0.7491232207801444,0.7949892669485106,0.012195121951219513,0.006097560975609756,0.606060606060606,2898.029716729825
FEP,bottom,0.023528080132627874,0.40295501558748664,0.4644686559053326,-0.768709796498271,0.7707175972057294,0.012048192771084338,0.006024096385542169,0.5988023952095809,3008.2627746154094
FEP,bottom,0.011646987387847479,0.40652507003670735,0.4691312596109632,-0.8008089764130555,0.7763122200772616,0.012195121951219513,0.006097560975609756,0.606060606060606,2995.8953386549997
FEP,bottom,-0.018958523828897664,0.4134418218199809,0.4768562999374902,-0.8171303702321089,0.7544129492219842,0.011976047904191617,0.005988023952095809,0.5952380952380952,3208.954887839429
FEP,bottom,-0.02310616200257761,0.40640629747576,0.46920795628740264,-0.829841327870217,0.7168996936555563,0.012195121951219513,0.006097560975609756,0.606060606060606,2996.8749962382985
FEP,bottom,-0.029787268728412197,0.40567535581473035,0.4692256594987031,-0.8612892058275028,0.7464309027561826,0.012121212121212121,0.006060606060606061,0.6024096385542168,3033.5396135792876
FEP,bottom,-0.048124359627550545,0.4128148956435882,0.4779995649151518,-0.8599907824692132,0.7764707160461682,0.012121212121212121,0.006060606060606061,0.6024096385542168,3148.046586793166
FEP,bottom,-0.055286771613748655,0.41307374054333085,0.4748184747068168,-0.8641966343130825,0.7449204430478717,0.012121212121212121,0.006060606060606061,0.6024096385542168,3106.2854245474427
FEP,bottom,-0.06704767495947096,0.4119257254952033,0.476609998466578,-0.8929917389076278,0.7206814353092146,0.012048192771084338,0.006024096385542169,0.5988023952095809,3167.592050405934
FEP,bottom,-0.06458874632814257,0.35712742795883357,0.41017759784977775,-0.7593713639134223,0.6208135450224233,0.012195121951219513,0.006097560975609756,0.606060606060606,2290.2440709504936
FEP,bottom,-0.06697877470765409,0.37376683600990085,0.42581472901577117,-0.7646007322940688,0.6496802308364272,0.012048192771084338,0.006024096385542169,0.5988023952095809,2528.391409073548
FEP,bottom,-0.05607397494392998,0.3578201920214624,0.41473397215419255,-0.7714973287656312,0.6503754028350602,0.012195121951219513,0.006097560975609756,0.606060606060606,2341.408093505341
FEP,bottom,-0.059527319811619565,0.37332277278458936,0.4255225277716058,-0.7729126879552566,0.6578411772802777,0.012048192771084338,0.006024096385542169,0.5988023952095809,2524.9225500748357
FEP,bottom,-0.029558104727515012,0.364411456478997,0.4243502711597854,-0.7705579262393856,0.65584165666061,0.012121212121212121,0.006060606060606061,0.6024096385542168,2481.047869084657
FEP,bottom,-0.04213971279730116,0.36667612709895914,0.4253915686445414,-0.7557071945027729,0.6802478003202846,0.012121212121212121,0.006060606060606061,0.6024096385542168,2493.2391290432724
FEP,bottom,-0.10290661663333772,0.3937461958223392,0.45013896985155677,-0.9059214732231862,0.5983651268025917,0.012195121951219513,0.006097560975609756,0.606060606060606,2758.2340672869204
FEP,bottom,0.023772731276351638,0.38600358732763695,0.44876354123349277,-0.7849358977577975,0.7703117861068418,0.012269938650306749,0.006134969325153374,0.6097560975609756,2708.2752276712786
FEP,bottom,0.03174082905940788,0.39105352923593273,0.4528568758026622,-0.7514316726256652,0.7635339369133584,0.012048192771084338,0.006024096385542169,0.5988023952095809,2859.728995541591
FEP,bottom,0.04235934434519168,0.39723956351490813,0.4575154649324092,-0.7493762840285146,0.7995564390881321,0.012048192771084338,0.006024096385542169,0.5988023952095809,2918.8683268962554
FEP,bottom,0.05108072843742767,0.3914877987474669,0.45193498237765306,-0.7463227658068721,0.8072713204172131,0.012195121951219513,0.006097560975609756,0.606060606060606,2780.2881701886868
FEP,bottom,0.0733451593230377,0.3893880096273158,0.45036907490141986,-0.7442141188571485,0.8123202235804176,0.012195121951219513,0.006097560975609756,0.606060606060606,2761.0547331301714
FEP,bottom,0.058303443848642104,0.3919827586743215,0.4542347515215668,-0.7048428470550961,0.8195997207909025,0.012121212121212121,0.006060606060606061,0.6024096385542168,2842.803842042523
FEP,bottom,0.06465101214897304,0.3966610166152326,0.45440721686355484,-0.7134512396405736,0.8027172541617941,0.012121212121212121,0.006060606060606061,0.6024096385542168,2844.962959833648
FEP,bottom,0.047760967749580496,0.39351397783136055,0.4551781159181594,-0.7224964169781379,0.7995318459672345,0.011976047904191617,0.005988023952095809,0.5952380952380952,2923.8245910606306
FEP,bottom,0.0562173550650441,0.38779208321487957,0.449114125229142,-0.7231092042906264,0.7702746366665848,0.012195121951219513,0.006097560975609756,0.606060606060606,2745.6888594510924
FEP,bottom,0.054291957183725516,0.39466548804580354,0.4540124834222918,-0.7047085857336792,0.7893451919453018,0.011976047904191617,0.005988023952095809,0.5952380952380952,2908.868895323138
FEP,bottom,-0.06820163084639878,0.39329151986219607,0.4533447979605237,-0.8897746883301028,0.6840270174317384,0.012121212121212121,0.006060606060606061,0.6024096385542168,2831.675004985117
FEP,bottom,0.04064725669028032,0.3946970450215529,0.45373005310287673,-0.747552922013627,0.771989930363986,0.012048192771084338,0.006024096385542169,0.5988023952095809,2870.767616901927
FEP,bottom,0.03541775341812332,0.38753120802666635,0.4502404811941768,-0.7414735666428827,0.771561027741244,0.012195121951219513,0.006097560975609756,0.606060606060606,2759.478232457432
FEP,bottom,0.017074973616135282,0.39442923465771546,0.45847760459612197,-0.7858406983063702,0.748463908004935,0.012195121951219513,0.006097560975609756,0.606060606060606,2861.3708306842436
FEP,bottom,0.003787754051402144,0.3934018742348242,0.45503875233383667,-0.7840040876110034,0.7845306643151908,0.012121212121212121,0.006060606060606061,0.6024096385542168,2852.8763070734117
FEP,bottom,-0.013869729701599331,0.3911609712106751,0.4549062513551834,-0.7978347076884953,0.7492558020846787,0.012121212121212121,0.006060606060606061,0.6024096385542168,2851.21502113255
FEP,bottom,0.004114946496809659,0.3916650106343192,0.4591098348706881,-0.8018766913716086,0.7807453388118346,0.012121212121212121,0.006060606060606061,0.6024096385542168,2904.1521014554196
FEP,bottom,0.015182329725751008,0.39128970989995704,0.44813731970402115,-0.7728766719011734,0.7484573393747576,0.012195121951219513,0.006097560975609756,0.606060606060606,2733.7583176528497
FEP,bottom,0.011100527919917905,0.40255610477361736,0.4634235759330218,-0.763459482186432,0.7874600804997226,0.011904761904761904,0.005952380952380952,0.591715976331361,3066.9003259376077
FEP,bottom,0.02794161715595727,0.39826802549684515,0.45790918972834543,-0.764668857467829,0.7907546577904014,0.012269938650306749,0.006134969325153374,0.6097560975609756,2819.787744794987
FEP,bottom,0.011040899595693977,0.40138846835037995,0.46245364052568444,-0.800212210023314,0.7522563547855243,0.011976047904191617,0.005988023952095809,0.5952380952380952,3018.0397395583027
FEP,bottom,-0.0503305997344094,0.3925765157720341,0.4501776125921769,-0.8430903792561117,0.6714740988000575,0.012048192771084338,0.006024096385542169,0.5988023952095809,2825.9907368088952
FEP,bottom,0.02530000839368383,0.3975922546435499,0.4572960077295679,-0.7945582730927991,0.7693281410775796,0.012195121951219513,0.006097560975609756,0.606060606060606,2846.6410816050206
FEP,bottom,0.015469763422458862,0.3958187142666465,0.4572974964110967,-0.7640668958651704,0.7583497704247308,0.012121212121212121,0.006060606060606061,0.6024096385542168,2881.269112876722
FEP,bottom,0.008386035475329142,0.3944749452865108,0.4576461678368334,-0.7667665186803039,0.7589731179952999,0.012121212121212121,0.006060606060606061,0.6024096385542168,2885.6645243580824
FEP,bottom,-0.014498149539145203,0.4050195306620615,0.46099072905058636,-0.8005807364733886,0.7311696533205234,0.012048192771084338,0.006024096385542169,0.5988023952095809,2963.379890687258
FEP,bottom,-0.015705615259463207,0.3943057271297778,0.4529500260388465,-0.7987179177607423,0.7441491671354727,0.012121212121212121,0.006060606060606061,0.6024096385542168,2826.74570768923
FEP,bottom,-0.029872965144894386,0.39791762298192057,0.4573502374982568,-0.8181197106014265,0.7286646232104115,0.012048192771084338,0.006024096385542169,0.5988023952095809,2916.760463550412
FEP,bottom,-0.0291742616337544,0.3976748730589877,0.45844599307430767,-0.8129272355767778,0.7234068997736476,0.012195121951219513,0.006097560975609756,0.606060606060606,2860.9762676031532
FEP,bottom,-0.04969461652666678,0.3975877960408199,0.45886783483325505,-0.8802191755686702,0.637166971376829,0.012048192771084338,0.006024096385542169,0.5988023952095809,2936.149595037457
FEP,bottom,-0.062337330492908884,0.40233538848380124,0.46406619093887713,-0.8837982902770043,0.6886566628730346,0.012195121951219513,0.006097560975609756,0.606060606060606,2931.553010055907
FEP,bottom,-0.030468735409782278,0.38966853286821485,0.4493124331103351,-0.7855690736577767,0.7023364710593778,0.012195121951219513,0.006097560975609756,0.606060606060606,2748.114131428245
FEP,bottom,-0.020905285168362552,0.39365468061032344,0.45123843532861907,-0.7864358245120071,0.7208693961222444,0.012048192771084338,0.006024096385542169,0.5988023952095809,2839.3250622832475
FEP,bottom,0.00256115920244521,0.3861831074450638,0.44628813494412894,-0.7901909838509568,0.712639719949397,0.012195121951219513,0.006097560975609756,0.606060606060606,2711.2438154723636
FEP,bottom,-0.008465994879831885,0.3826999728141961,0.4457179400423006,-0.7757100497897018,0.6941577824883313,0.011976047904191617,0.005988023952095809,0.5952380952380952,2803.5529998347383
FEP,bottom,0.008685258854284906,0.392909227728514,0.45229168339417714,-0.7682133372040506,0.7349717941878227,0.012195121951219513,0.006097560975609756,0.606060606060606,2784.678726484368
FEP,bottom,-0.0005645934600932765,0.385569984322968,0.4463178613110349,-0.788700778089625,0.7232022126167826,0.011976047904191617,0.005988023952095809,0.5952380952380952,2811.105182622229
FEP,bottom,0.18580937550408588,0.34679528509469804,0.369790203782511,-0.4739291533828463,0.8122510602083359,0.011976047904191617,0.005988023952095809,0.5952380952380952,1929.7415981740596
FEP,bottom,-0.08278889395652442,0.3359403502405405,0.383451574269536,-0.7667925658443038,0.5128688515940736,0.012121212121212121,0.006060606060606061,0.6024096385542168,2025.8495478935918
FEP,bottom,-0.06915999953601439,0.3366819845523339,0.38730832680071525,-0.7322040916900514,0.5839799645285977,0.012048192771084338,0.006024096385542169,0.5988023952095809,2091.782930557865
FEP,bottom,-0.04751215988844877,0.330947628694966,0.3832715482841105,-0.731128664813735,0.5810430310289703,0.012121212121212121,0.006060606060606061,0.6024096385542168,2023.947929586161
FEP,bottom,-0.04302708872011185,0.3390022390875278,0.38863175776821957,-0.7124984621034556,0.5988221909945255,0.012121212121212121,0.006060606060606061,0.6024096385542168,2080.955312879148
FEP,bottom,-0.052194330539544795,0.339957167062031,0.38923714441306967,-0.7121681092435861,0.5537493686929515,0.012048192771084338,0.006024096385542169,0.5988023952095809,2112.6692059919806
FEP,bottom,-0.04048609251944197,0.3358691206403159,0.3855916469042933,-0.7193021273683413,0.5464088967206939,0.012269938650306749,0.006134969325153374,0.6097560975609756,1999.4609717689802
FEP,bottom,-0.036574622569294384,0.33934582119572293,0.39135968282124084,-0.7167241213615592,0.5866826451512139,0.012121212121212121,0.006060606060606061,0.6024096385542168,2110.271475637538
FEP,bottom,-0.033036726410447075,0.34277613188432704,0.3947507362106148,-0.6929859869325652,0.6115962709933043,0.012048192771084338,0.006024096385542169,0.5988023952095809,2172.9455503660097
FEP,bottom,-0.030031604407084845,0.3438775403741603,0.3937976286019185,-0.7154821342145781,0.6002898548220303,0.012121212121212121,0.006060606060606061,0.6024096385542168,2136.644873726958
FEP,bottom,-0.03365285972702573,0.33580994933586156,0.38913109051162037,-0.7282068198687748,0.5942978156215051,0.012121212121212121,0.006060606060606061,0.6024096385542168,2086.306159146789
FEP,bottom,0.15067356404428986,0.35022062854945407,0.38030924117216575,-0.5245584735771965,0.7876930768886456,0.012195121951219513,0.006097560975609756,0.606060606060606,1968.845556311412
FEP,bottom,-0.03304087954087417,0.3432684269568749,0.39678266019853237,-0.7271477266218482,0.6162549239115467,0.011976047904191617,0.005988023952095809,0.5952380952380952,2221.74324491507
FEP,bottom,-0.03103253608276639,0.3372641566888126,0.38943257403796333,-0.7111800671927198,0.6033664895953448,0.012269938650306749,0.006134969325153374,0.6097560975609756,2039.4929683610758
FEP,bottom,-0.05381064927420341,0.33867382194748785,0.38733751214987716,-0.7220567769795099,0.5407581446492375,0.011976047904191617,0.005988023952095809,0.5952380952380952,2117.228259998794
FEP,bottom,-0.060214541793090666,0.3393942702415477,0.39045475354551745,-0.7177708979501529,0.583544861400763,0.012121212121212121,0.006060606060606061,0.6024096385542168,2100.5238033211886
FEP,bottom,-0.033281714190357546,0.3365883912329698,0.3945789566996945,-0.708967723082043,0.6099306149488909,0.012048192771084338,0.006024096385542169,0.5988023952095809,2171.0548062876733
FEP,bottom,-0.028441809169970696,0.3316419087906044,0.38424730542263186,-0.7002989128911996,0.5883801753310522,0.012195121951219513,0.006097560975609756,0.606060606060606,2009.8310623504829
FEP,bottom,-0.012689818489461014,0.34860805434198244,0.4021620566355143,-0.6975499896268664,0.6404112288915877,0.012121212121212121,0.006060606060606061,0.6024096385542168,2228.375438324871
FEP,bottom,0.014947971876477329,0.34155390951226483,0.39851975758615726,-0.685734721061805,0.6896644815720909,0.012345679012345678,0.006172839506172839,0.6134969325153374,2109.8176836244515
FEP,bottom,0.0003579889640082346,0.34495271189627863,0.40011040184108887,-0.6823010836025465,0.6397573473385859,0.011834319526627219,0.005917159763313609,0.5882352941176471,2313.2762653324507
FEP,bottom,0.025842863591515493,0.34144863845768786,0.3942152314351639,-0.6597090451021601,0.6722724159492766,0.012195121951219513,0.006097560975609756,0.606060606060606,2115.45939286722
FEP,bottom,0.07812925454106263,0.32904191312695796,0.3742302560451964,-0.5879879013809131,0.6932629852023076,0.012195121951219513,0.006097560975609756,0.606060606060606,1906.4072732960303
FEP,bottom,0.02891053488547966,0.3372260113803661,0.38880497812746495,-0.657137102804054,0.6469491409271222,0.012195121951219513,0.006097560975609756,0.606060606060606,2057.7922462148085
FEP,bottom,0.04482489221695875,0.3489367652158447,0.40137162857689496,-0.6445126056833911,0.7110890864792299,0.011976047904191617,0.005988023952095809,0.5952380952380952,2273.431453400146
FEP,bottom,0.07352773710073099,0.3414375048374437,0.39119722362725085,-0.6293696786601947,0.7133560645133095,0.012269938650306749,0.006134969325153374,0.6097560975609756,2058.0181651781713
FEP,bottom,0.0550912529566313,0.3443055677471873,0.3962816914441371,-0.6319603003437654,0.6741474826758701,0.011976047904191617,0.005988023952095809,0.5952380952380952,2216.136856470917
FEP,bottom,0.08276632481550744,0.3462739277397945,0.3937731686453529,-0.6139465526129908,0.7173771513360888,0.012121212121212121,0.006060606060606061,0.6024096385542168,2136.37948011504
FEP,bottom,0.09234233804592211,0.349913200633185,0.40369884763221175,-0.6042192766657484,0.7843555470557125,0.012048192771084338,0.006024096385542169,0.5988023952095809,2272.5736459573945
FEP,bottom,0.10713587101216383,0.3554502352930863,0.4012840459265393,-0.6033185722032649,0.743561188127742,0.012048192771084338,0.006024096385542169,0.5988023952095809,2245.467294066329
FEP,bottom,0.010370817450308307,0.325728703242384,0.37463967141413324,-0.6465303518958031,0.5873468814250495,0.011904761904761904,0.005952380952380952,0.591715976331361,2004.3379123549953
FEP,bottom,-0.013864134040518634,0.3338224647050911,0.38534745312897767,-0.7203496820146829,0.6129246043510019,0.012269938650306749,0.006134969325153374,0.6097560975609756,1996.92861249999
FEP,bottom,-0.04049727213755535,0.3261424372045455,0.381205492092801,-0.7183582854383593,0.6040036729767833,0.012269938650306749,0.006134969325153374,0.6097560975609756,1954.2314359244692
FEP,bottom,-0.06550442664998529,0.33063525064740007,0.3787173263223481,-0.7325004928972165,0.5646518285370559,0.012048192771084338,0.006024096385542169,0.5988023952095809,2000.015197458721
FEP,bottom,-0.07531659348610364,0.3381009971636166,0.3880672556937624,-0.7632648672667799,0.5745441218142924,0.011976047904191617,0.005988023952095809,0.5952380952380952,2125.21340624273
FEP,bottom,-0.07847985388775755,0.3361363643461837,0.3876260032819624,-0.7708419666186296,0.5874606503016189,0.012269938650306749,0.006134969325153374,0.6097560975609756,2020.614682164172
FEP,bottom,0.0994014295021426,0.29262632407972045,0.3341432721040674,-0.5268350651197243,0.6384187206438805,0.012195121951219513,0.006097560975609756,0.606060606060606,1519.859124155469
FEP,bottom,-0.03653282468267883,0.2995117936518188,0.3448844117253725,-0.633949000453622,0.4949989966950447,0.012269938650306749,0.006134969325153374,0.6097560975609756,1599.575822078348
FEP,bottom,-0.048611048050245215,0.30427293566017705,0.3465130003661165,-0.6303641606854681,0.4968450409865532,0.011976047904191617,0.005988023952095809,0.5952380952380952,1694.4455055280218
FEP,bottom,-0.03965820604763542,0.29924811646279337,0.3447931304632952,-0.6591027814214634,0.5264537265024889,0.012121212121212121,0.006060606060606061,0.6024096385542168,1637.9599510673693
FEP,bottom,-0.02645159280040979,0.300993930170056,0.345985384229251,-0.6509474334155734,0.5447532842477638,0.012195121951219513,0.006097560975609756,0.606060606060606,1629.496374539823
