Time,Dev1/ai28,Dev1/ai30,Dev1/ai31
2025/11/6 16:15:02.342000,-0.5020220239643336,-0.7714602020667709,-0.1362845739983336
2025/11/6 16:15:02.352000,-0.501151688716857,-0.768151871224893,-0.13331066132475966
2025/11/6 16:15:02.362000,-0.4968896606233668,-0.7592954406436097,-0.12788704519776362
2025/11/6 16:15:02.372000,-0.4893870030171983,-0.7452373501516232,-0.12027280269682761
2025/11/6 16:15:02.382000,-0.4789397601195957,-0.7265403031089519,-0.11083624388422875
2025/11/6 16:15:02.392000,-0.46596366218822705,-0.7039386546949927,-0.10002410795139127
2025/11/6 16:15:02.402000,-0.4509625912678896,-0.678288240174735,-0.08833044763249287
2025/11/6 16:15:02.412000,-0.43449418797847295,-0.6505153158385557,-0.07626805840207673
2025/11/6 16:15:02.422000,-0.4171339371596443,-0.6215650683505518,-0.06434168203723756
2025/11/6 16:15:02.432000,-0.39943797050009544,-0.5923478837320098,-0.053020280958694155
2025/11/6 16:15:02.442000,-0.3819058396645376,-0.5636833324962893,-0.04270713097319101
2025/11/6 16:15:02.452000,-0.36494688393472297,-0.5362465395351557,-0.0337103349008796
2025/11/6 16:15:02.462000,-0.34885527874052813,-0.510525343885462,-0.02621942628971974
2025/11/6 16:15:02.472000,-0.33379775344496054,-0.4867960251196286,-0.02029341728645484
2025/11/6 16:15:02.482000,-0.3198151336638875,-0.4651211781644753,-0.015862678329817914
2025/11/6 16:15:02.492000,-0.3068365242447644,-0.44536928835622835,-0.012744301065790609
2025/11/6 16:15:02.502000,-0.29470404761880986,-0.42725368965146826,-0.010669481630523059
2025/11/6 16:15:02.512000,-0.2832055519774819,-0.4103873729907983,-0.009320695131455725
2025/11/6 16:15:02.522000,-0.27211161869134126,-0.39434777388624,-0.00837473121710186
2025/11/6 16:15:02.532000,-0.2612123293984203,-0.37874350653018896,-0.0075461715441584865
2025/11/6 16:15:02.542000,-0.2503497482659578,-0.3632752142522311,-0.006626268048600448
2025/11/6 16:15:02.552000,-0.23944310212429487,-0.3477840582897167,-0.005513347080765119
2025/11/6 16:15:02.562000,-0.2285034840867215,-0.33228089984591147,-0.0042304625097706605
2025/11/6 16:15:02.572000,-0.2176340884011192,-0.31694790718468036,-0.0029247603014832535
2025/11/6 16:15:02.582000,-0.2070130771630212,-0.30210679599623114,-0.001844434659161287
2025/11/6 16:15:02.592000,-0.19686001375764706,-0.28815555008178007,-0.0012943579252469029
2025/11/6 16:15:02.602000,-0.1873910567499033,-0.275483760265939,-0.001577197705295852
2025/11/6 16:15:02.612000,-0.1787704831992043,-0.26438129568388247,-0.002929925583544879
2025/11/6 16:15:02.622000,-0.17106665506258234,-0.2549560432172293,-0.005466254090296996
2025/11/6 16:15:02.632000,-0.16422008852675618,-0.24707540210251255,-0.009134921402816687
2025/11/6 16:15:02.642000,-0.15802977477523283,-0.24034291787917206,-0.013701763258047173
2025/11/6 16:15:02.652000,-0.15216128737157364,-0.234116106665887,-0.01876008907341964
2025/11/6 16:15:02.662000,-0.14617702054486803,-0.2275655663990961,-0.023769751636185443
2025/11/6 16:15:02.672000,-0.13958524695731467,-0.2197689850228417,-0.02812057918478139
2025/11/6 16:15:02.682000,-0.13190067164382402,-0.2098262586614985,-0.031210567546281265
2025/11/6 16:15:02.692000,-0.12270625899713306,-0.19697624548472548,-0.03252538843005981
2025/11/6 16:15:02.702000,-0.11170605150246438,-0.1806954497000015,-0.03170578304895022
2025/11/6 16:15:02.712000,-0.09876124335356407,-0.1607639990259644,-0.02859293317786138
2025/11/6 16:15:02.722000,-0.08390540715428862,-0.13729152195769734,-0.023246756413694225
2025/11/6 16:15:02.732000,-0.06733857600785731,-0.11070279223334345,-0.015936962291052126
2025/11/6 16:15:02.742000,-0.04940305371557363,-0.0816886936666763,-0.007110668892456484
2025/11/6 16:15:02.752000,-0.030545526904082188,-0.051130994772741856,0.002657520499063537
2025/11/6 16:15:02.762000,-0.011270588814657811,-0.020010658312976437,0.012726331576438543
2025/11/6 16:15:02.772000,0.007909238425777287,0.010690054977011698,0.02245273757717392
2025/11/6 16:15:02.782000,0.026522519784603737,0.04008236041610935,0.031254928899532075
2025/11/6 16:15:02.792000,0.044183089526314,0.06745473166573435,0.03866814068740343
2025/11/6 16:15:02.802000,0.06062500115738367,0.09233729326716644,0.044387592365133344
2025/11/6 16:15:02.812000,0.07572297452592602,0.1145369750258245,0.04829174784233903
2025/11/6 16:15:02.822000,0.08949395396395476,0.13413534906547908,0.05044037206067031
2025/11/6 16:15:02.832000,0.10207861753813763,0.15144749423157355,0.0510462626537711
2025/11/6 16:15:02.842000,0.11370608004865734,0.16694901719735622,0.05042549847404887
2025/11/6 16:15:02.852000,0.12464930794949436,0.18118659986804309,0.04893674870648734
2025/11/6 16:15:02.862000,0.13518150783517213,0.19469228591990406,0.04692370698707471
2025/11/6 16:15:02.872000,0.14554315567212273,0.20792006811315455,0.044673675250393785
2025/11/6 16:15:02.882000,0.15592478084105954,0.2212144645146028,0.04239894843932834
2025/11/6 16:15:02.892000,0.16646435416434002,0.2348089366838224,0.04023895926676335
2025/11/6 16:15:02.902000,0.17725394956125085,0.24884396436017586,0.038275206871090095
2025/11/6 16:15:02.912000,0.18835012833258657,0.26339359101908877,0.03655039206034383
2025/11/6 16:15:02.922000,0.1997846266946972,0.27849248912667335,0.035085924718899264
2025/11/6 16:15:02.932000,0.21157361321473234,0.2941584111690563,0.03389447134156276
2025/11/6 16:15:02.942000,0.22372438849988452,0.3104065140296355,0.03298564485712463
