Time,Dev1/ai28,Dev1/ai30,Dev1/ai31
2025/11/6 17:55:25.892000,0.031370732986840635,-0.058436975541902636,0.10906587484512209
2025/11/6 17:55:25.902000,0.03689296445967609,-0.05716422725170145,0.1171077129514757
2025/11/6 17:55:25.912000,0.04426753216699661,-0.05434659858813662,0.12707461217372606
2025/11/6 17:55:25.922000,0.05335954697893035,-0.05011550393372133,0.13880649672203416
2025/11/6 17:55:25.932000,0.06389351495510434,-0.04471540308935873,0.15199396111528918
2025/11/6 17:55:25.942000,0.0754706252128464,-0.038484360834525444,0.16619660833716843
2025/11/6 17:55:25.952000,0.0875972154239034,-0.03182543497179957,0.18087309637735505
2025/11/6 17:55:25.962000,0.09972139864470772,-0.02517216912016973,0.19541976075503098
2025/11/6 17:55:25.972000,0.11127481050723236,-0.018951324411018322,0.20921471325424923
2025/11/6 17:55:25.982000,0.12171612053940309,-0.013546134687072664,0.22166399657141156
2025/11/6 17:55:25.992000,0.13057207218374556,-0.009264070884334119,0.2322453964912201
2025/11/6 17:55:26.002000,0.1374714628655685,-0.006313220926993046,0.24054507711242556
2025/11/6 17:55:26.012000,0.14216860670971038,-0.0047899903017870615,0.24628336125262695
2025/11/6 17:55:26.022000,0.14455484405699492,-0.0046785754047502515,0.24932808335137246
2025/11/6 17:55:26.032000,0.14465807594139274,-0.005861115882155765,0.24969538209296815
2025/11/6 17:55:26.042000,0.14263074116968907,-0.008137001402531818,0.247538197585212
2025/11/6 17:55:26.052000,0.13872741080632509,-0.01124925300468227,0.24312349883058593
2025/11/6 17:55:26.062000,0.1332752798703088,-0.014914203561979145,0.2368015139413433
2025/11/6 17:55:26.072000,0.12664297526796792,-0.01884906850555601,0.22897258383363872
2025/11/6 17:55:26.082000,0.11921267246225047,-0.022792836037237696,0.22005693373077095
2025/11/6 17:55:26.092000,0.11135712681786583,-0.026519527742068116,0.21046919649219742
2025/11/6 17:55:26.102000,0.10341992712166584,-0.02984635147223591,0.20059610807411565
2025/11/6 17:55:26.112000,0.0956972294858877,-0.03263955204504032,0.1907757583939791
2025/11/6 17:55:26.122000,0.08842171192451423,-0.034818494829236823,0.18127938576269442
2025/11/6 17:55:26.132000,0.0817510329319624,-0.03635696333863425,0.17229829820575904
2025/11/6 17:55:26.142000,0.07576207362487088,-0.03728136493273393,0.16393736840709883
2025/11/6 17:55:26.152000,0.07045049143557945,-0.03766685417307192,0.1562145621392883
2025/11/6 17:55:26.162000,0.06573491042550644,-0.03763217194676316,0.14906560738247054
2025/11/6 17:55:26.172000,0.061466151507612324,-0.03733258976463605,0.1423539955539046
2025/11/6 17:55:26.182000,0.05744230351004226,-0.03694969226961853,0.13588695962024988
2025/11/6 17:55:26.192000,0.05342958974306812,-0.03667740843410383,0.1294372397063639
2025/11/6 17:55:26.202000,0.0491880957820324,-0.036704521181567196,0.12276956155913576
2025/11/6 17:55:26.212000,0.04450104928886546,-0.03719419831717774,0.1156704464008913
2025/11/6 17:55:26.222000,0.03920559296570919,-0.038261712517641766,0.10797933115770753
2025/11/6 17:55:26.232000,0.03322142325762868,-0.039953005336751835,0.0996174633279272
2025/11/6 17:55:26.242000,0.02657214785301021,-0.042228372877087694,0.09060946594511443
2025/11/6 17:55:26.252000,0.01939393527575317,-0.044956095995305256,0.08109210407595935
2025/11/6 17:55:26.262000,0.011927849914919367,-0.04791935786430879,0.07130660856148152
2025/11/6 17:55:26.272000,0.004495903026866407,-0.050836545256097154,0.0615746566860933
2025/11/6 17:55:26.282000,-0.0025356435686196416,-0.05339193397028874,0.052261682910297313
2025/11/6 17:55:26.292000,-0.008800666454934741,-0.05527258071758434,0.043732634103886614
2025/11/6 17:55:26.302000,-0.013980181059840474,-0.056207418518708585,0.03630517237851061
2025/11/6 17:55:26.312000,-0.01784638707999217,-0.05600412863818116,0.030205776888520663
2025/11/6 17:55:26.322000,-0.0202970480819007,-0.054578143293100956,0.02553542731485292
2025/11/6 17:55:26.332000,-0.021373772817845624,-0.05196816659407666,0.02225135227296904
2025/11/6 17:55:26.342000,-0.02126091739289366,-0.048335309009112204,0.020168150342170454
2025/11/6 17:55:26.352000,-0.020266542092800315,-0.04394706875296439,0.018976809467601274
2025/11/6 17:55:26.362000,-0.01879026109550007,-0.03915027496235246,0.018276762847532213
2025/11/6 17:55:26.372000,-0.01728345141786558,-0.034337475838832066,0.01761559803074486
2025/11/6 17:55:26.382000,-0.01620621787940888,-0.029910259432212705,0.0165321612702789
2025/11/6 17:55:26.392000,-0.015984638052339385,-0.026242390626026624,0.014599578922906531
2025/11/6 17:55:26.402000,-0.0169715665466808,-0.023645654360511248,0.011464797423555995
2025/11/6 17:55:26.412000,-0.019413644008563484,-0.022340803990602787,0.006881807166937648
2025/11/6 17:55:26.422000,-0.02342609624881036,-0.02243500481864724,0.0007368451395659559
2025/11/6 17:55:26.432000,-0.028976922642949557,-0.02390715553222278,-0.00693604971850359
2025/11/6 17:55:26.442000,-0.035883472819163716,-0.02660383474658956,-0.01595212483546793
2025/11/6 17:55:26.452000,-0.043825047085284674,-0.03024932754118459,-0.02598926097974319
2025/11/6 17:55:26.462000,-0.052372906924146256,-0.03447118798805482,-0.036618850826577676
2025/11/6 17:55:26.472000,-0.06103454596212714,-0.03883863723597314,-0.04735081133679908
2025/11/6 17:55:26.482000,-0.06930501788060367,-0.04290741572657475,-0.05768523819454674
2025/11/6 17:55:26.492000,-0.07671692545719426,-0.04626370161041082,-0.0671621491664327
2025/11/6 17:55:26.502000,-0.08288238811883349,-0.048561293078768775,-0.07540269546148237
2025/11/6 17:55:26.512000,-0.08752291793040583,-0.04954849161850816,-0.08213796453882827
2025/11/6 17:55:26.522000,-0.09048524824424811,-0.049082818731470135,-0.08722358989625811
2025/11/6 17:55:26.532000,-0.09174324194121425,-0.047133460583790976,-0.09064040570653198
2025/11/6 17:55:26.542000,-0.09138833920003064,-0.043773497543750595,-0.09248373566634305
2025/11/6 17:55:26.552000,-0.0896123269726371,-0.039165290844651146,-0.09294528744274011
2025/11/6 17:55:26.562000,-0.08668559131263912,-0.03354187121991392,-0.09229098914133282
2025/11/6 17:55:26.572000,-0.08293284717559599,-0.027186049817468527,-0.09083684542258363
2025/11/6 17:55:26.582000,-0.07870860448570578,-0.02040915045356384,-0.08892508636620389
2025/11/6 17:55:26.592000,-0.07437572556942908,-0.013532285906838526,-0.08690395876356072
2025/11/6 17:55:26.602000,-0.07028988709827502,-0.00687268613756975,-0.085113907295425
2025/11/6 17:55:26.612000,-0.06678983021996414,-0.0007349529800282362,-0.08387980495430325
2025/11/6 17:55:26.622000,-0.06419008989579598,0.004595811642500114,-0.08350553303121266
2025/11/6 17:55:26.632000,-0.06277182427705283,0.008863005681695069,-0.08426612267863076
2025/11/6 17:55:26.642000,-0.062768781982967,0.01185224163916776,-0.08639426015477425
2025/11/6 17:55:26.652000,-0.06434808512081647,0.013409833714175257,-0.0900608479468914
2025/11/6 17:55:26.662000,-0.06758793632302823,0.013463911675951956,-0.09535191128020126
2025/11/6 17:55:26.672000,-0.07245611151628768,0.01204454671972266,-0.102245931690923
2025/11/6 17:55:26.682000,-0.0787944468264927,0.00929814720477562,-0.11059703240082519
2025/11/6 17:55:26.692000,-0.08631524059912697,0.0054907201627490965,-0.12013017070163778
2025/11/6 17:55:26.702000,-0.09461451087252878,0.000995440395566316,-0.1304535032311096
2025/11/6 17:55:26.712000,-0.10320360648799654,-0.0037368504790482593,-0.14108951854125729
2025/11/6 17:55:26.722000,-0.11155565939534397,-0.008220898968472223,-0.15152128521799413
2025/11/6 17:55:26.732000,-0.1191591034767589,-0.011986784523665972,-0.16124572139510995
2025/11/6 17:55:26.742000,-0.12556909593226873,-0.014627716415596237,-0.16982442458916425
2025/11/6 17:55:26.752000,-0.13044966102645106,-0.01583939880102092,-0.17692478640897158
2025/11/6 17:55:26.762000,-0.13360303213042918,-0.015447829749025921,-0.18234798214585002
2025/11/6 17:55:26.772000,-0.13498542817222664,-0.013424787597516974,-0.18604327250940078
2025/11/6 17:55:26.782000,-0.1347094420328941,-0.009891011722977239,-0.18810899906426082
2025/11/6 17:55:26.792000,-0.13303344080127538,-0.005107325139521057,-0.18878089618420923
