Time,Dev1/ai28,Dev1/ai30,Dev1/ai31
2025/11/3 15:43:35.512000,-0.20989135341225706,-0.3744771017239664,-0.16131779959660975
2025/11/3 15:43:35.522000,-0.21027656656509253,-0.37342100288123825,-0.16402821389808864
2025/11/3 15:43:35.532000,-0.20960099394562093,-0.3699886873399163,-0.16606188211525952
2025/11/3 15:43:35.542000,-0.2077503894467536,-0.36402202825771046,-0.1671693233054481
2025/11/3 15:43:35.552000,-0.20465824661506926,-0.3554712928467545,-0.16714986892517425
2025/11/3 15:43:35.562000,-0.20031629565202058,-0.3444104678585682,-0.1658730791265728
2025/11/3 15:43:35.572000,-0.19477911564471517,-0.3310420303895082,-0.16329171763131578
2025/11/3 15:43:35.582000,-0.1881622778930947,-0.31569014621787483,-0.15944521974141113
2025/11/3 15:43:35.592000,-0.18063447351832296,-0.2987827281075044,-0.15445411208539284
2025/11/3 15:43:35.602000,-0.17240385055080543,-0.28082267162556773,-0.14850567900974498
2025/11/3 15:43:35.612000,-0.16369853847307336,-0.26234859363855634,-0.14183092304106681
2025/11/3 15:43:35.622000,-0.15474280434744792,-0.24388778288954605,-0.13467473419959086
2025/11/3 15:43:35.632000,-0.14573288589987876,-0.22590796732401186,-0.12726447224641735
2025/11/3 15:43:35.642000,-0.13681795242556793,-0.20877667952863854,-0.1197839994864407
2025/11/3 15:43:35.652000,-0.12809044293100014,-0.19273548075666458,-0.11235880687607436
2025/11/3 15:43:35.662000,-0.11958672470551912,-0.17789175270392477,-0.10505379785678981
2025/11/3 15:43:35.672000,-0.11129532921973384,-0.1642255172707736,-0.09788060279357458
2025/11/3 15:43:35.682000,-0.10316804556772108,-0.15160558080857633,-0.09080863172660614
2025/11/3 15:43:35.692000,-0.09512995751630138,-0.13980968755138679,-0.08377491513813906
2025/11/3 15:43:35.702000,-0.08708702603692031,-0.12854602484559763,-0.0766909108179914
2025/11/3 15:43:35.712000,-0.07893205381503754,-0.11747588366399242,-0.06944737854750382
2025/11/3 15:43:35.722000,-0.0705511800308607,-0.106238788932981,-0.06192023059078933
2025/11/3 15:43:35.732000,-0.06183378625420466,-0.09448239663695746,-0.05398126071964837
2025/11/3 15:43:35.742000,-0.052688123263747055,-0.08189882754078104,-0.04551688018619293
2025/11/3 15:43:35.752000,-0.043061966520139494,-0.06826528242068686,-0.036454072778957514
2025/11/3 15:43:35.762000,-0.032963152907284465,-0.05348107387577161,-0.026787029770493298
2025/11/3 15:43:35.772000,-0.02247200208160116,-0.0375897783987349,-0.016594237005713275
2025/11/3 15:43:35.782000,-0.011738900217526771,-0.0207774534084193,-0.006037350812650111
2025/11/3 15:43:35.792000,-0.0009654718234346493,-0.00334530045093806,0.004660283863997083
2025/11/3 15:43:35.802000,0.009626147551869746,0.014336377244446918,0.015249854861314471
2025/11/3 15:43:35.812000,0.019827686881063178,0.031881087974095834,0.025497623349925114
2025/11/3 15:43:35.822000,0.02947428152904652,0.04893402946123482,0.035219091196366126
2025/11/3 15:43:35.832000,0.03846291894202447,0.06520623446585261,0.04429907267328437
2025/11/3 15:43:35.842000,0.04675687399861572,0.08049084673936324,0.05269440638281564
2025/11/3 15:43:35.852000,0.05437704215772521,0.09466240716959384,0.06042101994602156
2025/11/3 15:43:35.862000,0.061384553904131334,0.10766448721774369,0.06753143318761179
2025/11/3 15:43:35.872000,0.06786073008430904,0.11949304668584415,0.07409072667362304
2025/11/3 15:43:35.882000,0.07388935695044418,0.13018131208834083,0.0801573377134468
2025/11/3 15:43:35.892000,0.07954341706563306,0.13978817523479758,0.08577106027907977
2025/11/3 15:43:35.902000,0.08487612819245638,0.14838921152852658,0.0909473215251877
2025/11/3 15:43:35.912000,0.08991562455099511,0.15606895303177426,0.0956758750143174
2025/11/3 15:43:35.922000,0.09466296005288144,0.16291375879097658,0.09992253866482148
2025/11/3 15:43:35.932000,0.0990930562386092,0.16900486751571386,0.10363294920001609
2025/11/3 15:43:35.942000,0.1031580260408762,0.17441142894921025,0.10673760172828306
2025/11/3 15:43:35.952000,0.10679297305271418,0.17918475843990844,0.1091585956741512
2025/11/3 15:43:35.962000,0.10992549829730147,0.1833570226238368,0.11081989860362906
2025/11/3 15:43:35.972000,0.11249008606440802,0.18694765521498047,0.1116627226845841
2025/11/3 15:43:35.982000,0.11444661473316153,0.18997806630287828,0.11166524069350237
2025/11/3 15:43:35.992000,0.11579977347840531,0.19249147872808625,0.11086304417383852
2025/11/3 15:43:36.002000,0.11661502034162718,0.19457259618693756,0.10936557790876567
2025/11/3 15:43:36.012000,0.11702740819289525,0.19636207517954185,0.10736469197942178
2025/11/3 15:43:36.022000,0.11724099390002274,0.19806204668958194,0.10513293158426862
2025/11/3 15:43:36.032000,0.11751735815330311,0.1999296710009355,0.10300972112548479
2025/11/3 15:43:36.042000,0.11815238100638781,0.2022564681206156,0.10137386863458753
2025/11/3 15:43:36.052000,0.1194423295047804,0.20533380467572315,0.10060292425311479
2025/11/3 15:43:36.062000,0.12164377527714954,0.2094096313349476,0.1010243381826661
2025/11/3 15:43:36.072000,0.12493514585587162,0.21464603367188828,0.10286784770173041
2025/11/3 15:43:36.082000,0.1293887421468305,0.22108867675485944,0.1062302296972657
2025/11/3 15:43:36.092000,0.134960117145128,0.2286568824465176,0.11106136534253874
2025/11/3 15:43:36.102000,0.14149752297235652,0.23715779554213134,0.11717529897000256
2025/11/3 15:43:36.112000,0.14876900181532093,0.24632152701258092,0.12428336826830932
2025/11/3 15:43:36.122000,0.15650011773121175,0.2558482196428564,0.13204058925318884
